pdb,mhc_class,mhc_1_species,replication,pdb_date,job_name,cdr_rmsd,cdr_rmsd_af2_full,cdr_rmsd_af2_trim,docking_rmsd_boltz_0,cdr_rmsd_boltz_0,peptide_rmsd_boltz_0,mhc_rmsd_boltz_0,tcr_rmsd_boltz_0,docking_rmsd_boltz_1,cdr_rmsd_boltz_1,peptide_rmsd_boltz_1,mhc_rmsd_boltz_1,tcr_rmsd_boltz_1,docking_rmsd_boltz_2,cdr_rmsd_boltz_2,peptide_rmsd_boltz_2,mhc_rmsd_boltz_2,tcr_rmsd_boltz_2,docking_rmsd_boltz_3,cdr_rmsd_boltz_3,peptide_rmsd_boltz_3,mhc_rmsd_boltz_3,tcr_rmsd_boltz_3,docking_rmsd_boltz_4,cdr_rmsd_boltz_4,peptide_rmsd_boltz_4,mhc_rmsd_boltz_4,tcr_rmsd_boltz_4
2nx5,I,human,true,2007-02-27T00:00:00.000000+0000,8aa5cacf368853c062808ee89f3bcaf1,,,,0.4814120889162351,0.492683468201883,0.24187913883137482,0.5730124441119151,0.2439742001026624,0.2996206718790441,0.35547298702567715,0.21088095132729687,0.7297297914401524,0.23351231648817122,0.33802101601138623,0.3621264785222852,0.14622467616712753,0.6208573659227988,0.2556727072937618,0.3327424483351922,0.3698526376574309,0.2568317975056193,0.5545564044107354,0.26967304169741196,0.6190004440089952,0.6284386685242391,0.20338492462334826,0.6109817769097824,0.2515690306445183
2oi9,I,mouse,true,2007-04-24T00:00:00.000000+0000,3edd3858795f29e110be542677f04eb2,4.13,2.71,2.75,0.4723074752933427,0.5157786846784578,0.5578294376349898,0.4788779747349986,0.34754028353912203,0.3373113266283615,0.43042910251180755,0.5054554545971229,0.4495535799633388,0.35950244078777094,0.5190277123377636,0.5397294227354532,0.49239839826232423,0.4678185811369362,0.36618004857150466,0.6778171998281661,0.6776561382016018,0.5122534747749846,0.5211540055978124,0.4090539262391242,0.541610774961559,0.5588733861836432,0.5266881757517857,0.44138459464056107,0.40359241357377745
2ol3,I,mouse,true,2007-04-03T00:00:00.000000+0000,05ce645063c39c5ba48b642073df495c,3.65,5.41,4.99,0.2907064872906447,0.3432460582707237,0.1540828714849252,0.4315406806600206,0.22854546194249875,0.34927303916080077,0.3761147889702371,0.14641048189429484,0.3622081205060514,0.23466167766909246,0.1894551945764594,0.25457131556040963,0.12383608716738305,0.41881688269430695,0.22726197181550886,0.32219291728448,0.36570300055867516,0.1301073978122262,0.35521909980651434,0.24355435432384887,0.3295881282735009,0.3610564996934173,0.15488018381237456,0.37646587199734316,0.23619619422552435
2p5e,I,human,true,2007-09-25T00:00:00.000000+0000,6ec8dc6d7587ff79bf8c3864dcdc0c80,,,,0.5767870632335601,0.8395277845421478,0.26121417291895865,0.6279902232606063,0.618551825985594,0.8777153392937856,1.0187500572773,0.3008468699168135,0.6727188198444801,0.5884353363484192,0.8547905378116781,1.015261206760908,0.25336357425043887,0.8168634459121855,0.5865676286803201,0.8763488662063748,1.0438758865342246,0.273798637599617,0.4821912413431913,0.6215083838520353,0.7785073289133395,0.9625083743056466,0.2708132387951793,0.69479232872372,0.6616225912095547
2p5w,I,human,true,2007-09-25T00:00:00.000000+0000,f9cbc333ac0f58f9cd1a5b891051ba2b,,,,0.5998409870391956,0.8665948871149377,0.31062499844212815,0.6359593931962206,0.6789727957687628,0.7741832480948431,0.9734169182681115,0.3488429693657052,0.7172920897979015,0.6798870789046637,0.795065871486712,0.9610206798037024,0.32537481679654334,0.7332015762943787,0.6247890649618775,0.7904564230439878,0.9734174272083875,0.3246920614336577,0.5647836385401398,0.6540719949508771,0.9491665704988659,1.073769055285613,0.346686481807108,0.6009223982641185,0.6514181623749744
2pxy,II,mouse,true,2007-10-09T00:00:00.000000+0000,760fc0ee4d7764b1806ba1c6a76e732c,,,,0.14683273009930506,0.17367287713075216,0.170302847558149,0.2856124840956563,0.1540068521998508,0.2053026699900159,0.21806068974195444,0.21003827395710317,0.2667674572404674,0.16243992564333548,0.16958030851413314,0.21127128621636646,0.1667180090405472,0.2658443891540027,0.16311573807600396,0.24053883181980598,0.24578255084239453,0.1631586045247382,0.2899522265904477,0.16801534536821178,0.23126454504808272,0.23307334206678348,0.16439245537233008,0.29947105807772373,0.15534812016158142
2pye,I,human,true,2007-09-25T00:00:00.000000+0000,8acad2e56b1c8f392b0f3ec75214f72c,,,,0.9385450107762946,0.9647432358546616,0.37776738845742297,0.7394746786126218,0.411987464056575,0.7608520566050484,0.7691114387238971,0.4094722426655051,0.7506436836827785,0.4313873402419517,0.6742092500936193,0.690766828144209,0.34446411213592854,0.6797311682722412,0.3723823356077162,0.6209649875072013,0.6385210655459259,0.35082109009789886,0.6985309710784969,0.41443745223426404,0.7419174652173516,0.7555236930103462,0.39465943278382626,0.7294553637210526,0.4061299916398148
2uwe,I,human,true,2007-09-25T00:00:00.000000+0000,2eb7cdd2a339e2b08860632d36cfe046,,,,0.5233163479362133,0.5878222225874978,0.19794192090628632,0.6632976509587056,0.7897396337789542,0.5810351783807013,0.6090783711283013,0.17766996297480595,0.7098365307373404,0.7891134532684762,0.785329091833734,0.8045228824666693,0.21497777069585647,0.6283536956109472,0.7974617039278884,0.840923026140731,0.8449680000768461,0.18673695283936773,0.5485381350419877,0.8232950833234043,0.9076863685722336,0.9277906183903155,0.255820214988097,0.7530826245296338,0.8075354302450951
2vlj,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,0.9643113084910977,0.9724205671859449,0.26613690912241694,0.7823303118682804,0.45815592058785726,0.9358520807705726,0.9406850605106799,0.28666804525211115,0.8232732144145761,0.4608854498737711,0.7440170507092999,0.7585566221821735,0.2626475219512445,0.743524254132541,0.4387545808795952,0.8613607862566673,0.885194232034835,0.22354732127485444,0.7953409037358498,0.41896088185074093,0.913169287851449,0.9166529113135519,0.2519059002904345,0.9547498277718807,0.4331717298590642
2vlj,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,0.9643113084910977,0.9724205671859449,0.26613690912241694,0.7823303118682804,0.45815592058785726,0.9358520807705726,0.9406850605106799,0.28666804525211115,0.8232732144145761,0.4608854498737711,0.7440170507092999,0.7585566221821735,0.2626475219512445,0.743524254132541,0.4387545808795952,0.8613607862566673,0.885194232034835,0.22354732127485444,0.7953409037358498,0.41896088185074093,0.913169287851449,0.9166529113135519,0.2519059002904345,0.9547498277718807,0.4331717298590642
2vlk,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,200.1573356420233,200.10093517677328,187.90416149449672,0.7758606044886093,0.4287114230647017,200.0951929446421,200.04299276956405,187.8595007091427,0.8263168469119069,0.4149344313851254,199.99747568074957,199.9153380733951,187.88655039078614,0.8097951830029883,0.41808294867522033,200.0152870314467,199.9421098450258,187.91652716388043,0.7314385533722898,0.4034428149715475,200.03159461687778,199.97591639966325,187.88481941610317,0.8994187513831001,0.42275533880697536
2vlk,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,200.1573356420233,200.10093517677328,187.90416149449672,0.7758606044886093,0.4287114230647017,200.0951929446421,200.04299276956405,187.8595007091427,0.8263168469119069,0.4149344313851254,199.99747568074957,199.9153380733951,187.88655039078614,0.8097951830029883,0.41808294867522033,200.0152870314467,199.9421098450258,187.91652716388043,0.7314385533722898,0.4034428149715475,200.03159461687778,199.97591639966325,187.88481941610317,0.8994187513831001,0.42275533880697536
2vlj,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,199.8790394375508,199.8037603997151,187.82958022993068,0.7823303118682804,0.45815592058785726,199.8265625725131,199.75740137627642,187.78475102499422,0.8232732144145761,0.4608854498737711,199.7548486844709,199.6568103499978,187.81784137872674,0.743524254132541,0.4387545808795952,199.79396046792442,199.70186538589937,187.8504013152736,0.7953409037358498,0.41896088185074093,199.79358895023083,199.71983502074792,187.81452984426508,0.9547498277718807,0.4331717298590642
2vlj,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,199.8790394375508,199.8037603997151,187.82958022993068,0.7823303118682804,0.45815592058785726,199.8265625725131,199.75740137627642,187.78475102499422,0.8232732144145761,0.4608854498737711,199.7548486844709,199.6568103499978,187.81784137872674,0.743524254132541,0.4387545808795952,199.79396046792442,199.70186538589937,187.8504013152736,0.7953409037358498,0.41896088185074093,199.79358895023083,199.71983502074792,187.81452984426508,0.9547498277718807,0.4331717298590642
2vlk,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,0.43288785712936445,0.4630387000095215,0.24549139530806874,0.7758606044886093,0.4287114230647017,0.4571645141884918,0.47678126589111675,0.2719538306222587,0.8263168469119069,0.4149344313851254,0.5011043434965671,0.5464954755359464,0.2569710443779505,0.8097951830029883,0.41808294867522033,0.4641243302500577,0.5195564353504546,0.23807077760580664,0.7314385533722898,0.4034428149715475,0.48091492593359314,0.5055561748717011,0.25756274605178925,0.8994187513831001,0.42275533880697536
2vlk,I,human,true,2008-01-22T00:00:00.000000+0000,41feb0ddecfd63a4791492e1006230f4,,,,0.43288785712936445,0.4630387000095215,0.24549139530806874,0.7758606044886093,0.4287114230647017,0.4571645141884918,0.47678126589111675,0.2719538306222587,0.8263168469119069,0.4149344313851254,0.5011043434965671,0.5464954755359464,0.2569710443779505,0.8097951830029883,0.41808294867522033,0.4641243302500577,0.5195564353504546,0.23807077760580664,0.7314385533722898,0.4034428149715475,0.48091492593359314,0.5055561748717011,0.25756274605178925,0.8994187513831001,0.42275533880697536
2vlr,I,human,true,2008-01-22T00:00:00.000000+0000,1956ee02ecb4f66e03b4f9b835fe0eb2,,,,0.6766524970600857,0.6932958915278864,0.397366979586508,0.8934551088476536,0.4467601625479717,0.5571333941508437,0.5553942206601958,0.4021377395014063,0.8339036560309567,0.4377652161473637,0.5139488501033574,0.5012382568796451,0.36302211711551957,0.9377556321475515,0.4510886793142751,0.6735551514804361,0.6593176380413923,0.397753304716029,0.8850623601949338,0.49246119272698063,0.5868195412678554,0.569568621640158,0.37644296039797676,1.0228500078257798,0.44681091657912814
2ypl,I,human,true,2012-11-28T00:00:00.000000+0000,931b40eead9b3d840423406886e31b15,3.76,9.19,5.89,0.3016405349860934,0.3481197223664751,0.19884022815208033,0.393377994246761,0.34051631787416275,0.268960130721326,0.30961541123365965,0.19590532083792989,0.34691732448535273,0.33330511717506117,0.40536216118884777,0.4266557280118398,0.21457403392864147,0.3937798176175507,0.3779114633161035,0.2986900232138586,0.3457867573745398,0.19727358691782942,0.5532916071223245,0.33167478188574456,0.21349990906283448,0.28120235301848934,0.1820809249380906,0.3765917094185314,0.3302529547854753
2z31,II,mouse,true,2007-10-09T00:00:00.000000+0000,9215b5a4dadfa58a2c3c5ae7b439d46c,1.98,7.15,9.99,0.35584974766966726,0.381733705599037,0.17187555427466894,0.3867062260818114,0.2017328925393956,0.23177016281029295,0.2697227958083101,0.16031381060967934,0.3013009503714563,0.20605673414768377,0.22973364239565078,0.2755335613220654,0.1519821793541422,0.2865657281247143,0.2144779563607823,0.26845406710380726,0.30088457667362273,0.16250438596107797,0.30270688802945356,0.2151230212426267,0.3385111966914821,0.36520537912623524,0.1712915168106207,0.33208040181610105,0.19768139556343936
3d39,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,0.350529961221162,0.7074670658298571,0.22751616295816066,0.5215335674312052,0.37061852149216606,0.5787703358091537,0.8288013233485275,0.2608917707869247,0.4453208495801601,0.35686083809968766,0.4842857433860739,0.6355847375478687,0.22849236297115963,0.41600525259837057,0.3771636294552639,0.49685350975660986,0.8279797475047836,0.25543370462673615,0.5188812795740939,0.3568299311688182,0.4590037145341149,0.7850483753047258,0.22487184459947626,0.47546662197523637,0.37433101586607254
3d39,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,0.350529961221162,0.7074670658298571,0.22751616295816066,0.5215335674312052,0.37061852149216606,0.5787703358091537,0.8288013233485275,0.2608917707869247,0.4453208495801601,0.35686083809968766,0.4842857433860739,0.6355847375478687,0.22849236297115963,0.41600525259837057,0.3771636294552639,0.49685350975660986,0.8279797475047836,0.25543370462673615,0.5188812795740939,0.3568299311688182,0.4590037145341149,0.7850483753047258,0.22487184459947626,0.47546662197523637,0.37433101586607254
3d3v,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,34.954902571550754,34.967403016303244,17.831461034800085,0.5544954553294784,0.46284413153856296,34.80702080545164,34.81359198994006,17.782436831001096,0.4967594722787922,0.4408553835839695,34.88599252537652,34.88101472382861,17.821944698374935,0.4889917626773281,0.4784493500480646,34.95938663863095,34.96715858981992,17.81004571836386,0.6113371929304772,0.40804057310506964,34.965106919252506,34.99188464129795,17.8347343157061,0.5270041703301832,0.4398932119780127
3d3v,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,34.954902571550754,34.967403016303244,17.831461034800085,0.5544954553294784,0.46284413153856296,34.80702080545164,34.81359198994006,17.782436831001096,0.4967594722787922,0.4408553835839695,34.88599252537652,34.88101472382861,17.821944698374935,0.4889917626773281,0.4784493500480646,34.95938663863095,34.96715858981992,17.81004571836386,0.6113371929304772,0.40804057310506964,34.965106919252506,34.99188464129795,17.8347343157061,0.5270041703301832,0.4398932119780127
3d39,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,35.026161315542915,34.97294031598513,17.965628865443897,0.5215335674312052,0.37061852149216606,34.877466883522274,34.81837653016408,17.916515492893396,0.4453208495801601,0.35686083809968766,34.95707647771508,34.890316453101164,17.95610864338669,0.41600525259837057,0.3771636294552639,35.03014431072209,34.97153331113732,17.944055564134718,0.5188812795740939,0.3568299311688182,35.03570861876413,34.99631934715219,17.968666761856227,0.47546662197523637,0.37433101586607254
3d39,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,35.026161315542915,34.97294031598513,17.965628865443897,0.5215335674312052,0.37061852149216606,34.877466883522274,34.81837653016408,17.916515492893396,0.4453208495801601,0.35686083809968766,34.95707647771508,34.890316453101164,17.95610864338669,0.41600525259837057,0.3771636294552639,35.03014431072209,34.97153331113732,17.944055564134718,0.5188812795740939,0.3568299311688182,35.03570861876413,34.99631934715219,17.968666761856227,0.47546662197523637,0.37433101586607254
3d3v,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,0.23877991714971916,0.34408876132141786,0.22764316275812446,0.5544954553294784,0.46284413153856296,0.4232062804954443,0.5042998489527942,0.2564058235614264,0.4967594722787922,0.4408553835839695,0.32787622015611867,0.6546190067981156,0.23517271766379919,0.4889917626773281,0.4784493500480646,0.29005505911712537,0.4109768117865087,0.23191416769674908,0.6113371929304772,0.40804057310506964,0.24389241481884574,0.3641620828431322,0.2178607665760845,0.5270041703301832,0.4398932119780127
3d3v,I,human,true,2009-06-16T00:00:00.000000+0000,46b1a77eb36572e662fcfbc33c8015a6,,,,0.23877991714971916,0.34408876132141786,0.22764316275812446,0.5544954553294784,0.46284413153856296,0.4232062804954443,0.5042998489527942,0.2564058235614264,0.4967594722787922,0.4408553835839695,0.32787622015611867,0.6546190067981156,0.23517271766379919,0.4889917626773281,0.4784493500480646,0.29005505911712537,0.4109768117865087,0.23191416769674908,0.6113371929304772,0.40804057310506964,0.24389241481884574,0.3641620828431322,0.2178607665760845,0.5270041703301832,0.4398932119780127
3dxa,I,human,true,2009-01-27T00:00:00.000000+0000,96df23ccc4d336b5ecc4c033390e76a7,4.18,5.05,27.26,0.2274290639621612,0.3111936899066568,0.18045545915894326,0.7902226222042078,0.3964668281222667,0.3291205797696817,0.34667573462505635,0.1537916745501556,0.7667735510158242,0.40952270911174904,0.3209631589775089,0.36183741079217313,0.16491811366437673,0.7954190409319343,0.416637422436835,0.18587082733076415,0.27028595199484656,0.18742182939313398,0.766269108260204,0.3937094112762288,0.18029919195027294,0.2768685681997854,0.1737321560495721,0.8153214786596927,0.3899155329145927
3e2h,I,mouse,true,2008-11-04T00:00:00.000000+0000,80a554ae40014b7ee476da6b7e6ff90b,,,,0.4278899599083328,0.479271367996765,0.35739701130494644,0.3592176244283497,0.398185818457563,0.5470597641850411,0.6093254972664586,0.3640602297838469,0.34365928555445296,0.42087426485690016,0.6068019828086203,0.6608197407517833,0.3476871486727599,0.35522662154357215,0.4171636867621455,0.4035227037116306,0.489308099733648,0.38132997061433804,0.36331221002975334,0.3931601188258359,0.3787279451825735,0.4567847479368835,0.34423769844267804,0.36435999543995595,0.4152845829861954
3e3q,I,mouse,true,2008-11-04T00:00:00.000000+0000,ac0d2757206bcf5c399926da03567a07,,,,0.4486827254289011,0.4668994266299398,0.3606661730342368,0.3770067417225077,0.35464675797040535,0.5471664777322445,0.5523227302921248,0.35012631468877803,0.35426743690167134,0.3273033342410858,0.47763409345111263,0.47901128749407024,0.35761513692737795,0.39610754086112676,0.33728049229286095,0.5060833375399341,0.497176288707974,0.35169846642365793,0.3809790872229008,0.3170574108011856,0.43694088601207665,0.4502843312372616,0.39923162610622365,0.3957331769781093,0.32622900430654717
3ffc,I,human,true,2009-01-27T00:00:00.000000+0000,e921e1b6618eb9be734ef0dd9f77e682,6.59,4.28,6.61,0.6368170689836791,0.6273944930457871,0.2342994236868696,0.77233980566994,0.42285794305839297,0.39251120465155237,0.45757880970461196,0.24137771766580599,0.727027218547159,0.4227734754977707,0.7665646202846246,0.7755223001698408,0.2868265208374048,0.6537080489673827,0.3855822243700068,0.7855671023294042,0.8333561724657557,0.27456057437622144,0.72252210513304,0.4039171218956417,0.7277402894830783,0.7309801069875134,0.23696922241316132,0.6636750746875629,0.4172281029561336
3gsn,I,human,true,2009-08-04T00:00:00.000000+0000,907661161bb46b0000adaa5160c01a63,2.4,17.47,6.24,0.5455739058815712,0.639642661204515,0.3411375536984008,0.7329092277488891,0.4384035840961167,0.41280165694746235,0.5607711598870462,0.3468311978146311,0.737445526370987,0.4359937293842125,0.7237794407060163,0.795597749506859,0.36341338398615475,0.719308756774507,0.4384541009039759,0.4009068006299782,0.5607920880622285,0.3589725009778126,0.715230492661389,0.4254626889121205,0.3158028016617583,0.48629879382395524,0.3331374516477528,0.7346969590879411,0.4445145605817217
3h9s,I,human,true,2010-01-12T00:00:00.000000+0000,3f316ee3f6dcac745e5443723321b303,5.51,6.58,6.68,0.4458468812100124,0.5099376638698397,0.21637077620202588,0.48393470812028805,0.28987624603488166,0.4608897605855704,0.458654231099771,0.20438783027251384,0.48489419799778305,0.31949921743251436,0.4252085580152145,0.45773589495042144,0.2174071985155259,0.48343609201335824,0.2972992853539213,0.39343909185790243,0.4254599002657904,0.21155368413065564,0.4830298984447907,0.3094286317225293,0.32805537818522496,0.3737676696463062,0.18189101431152727,0.48655174473104795,0.3110796752980538
3hg1,I,human,true,2009-07-28T00:00:00.000000+0000,53945c9a940ab0cce8116341bf92a4ed,4.08,4.47,5.98,0.39250334682175875,0.5172452371941716,0.3683407249000418,0.6504459879765134,0.8028686190976801,0.4726106090727346,0.5877208583352337,0.3294293790846287,0.7209953675860353,0.8146793397684443,0.5099625288530003,0.6243598653761327,0.3282827688114295,0.766016926621084,0.8087836948215833,0.2101322392616238,0.41574781432409624,0.35965189760893235,0.6941347193681796,0.4784615179989119,0.34230174077561254,0.49543599579809056,0.35969838799973847,0.6822352731557991,0.4578740655186089
3kpr,I,human,true,2009-12-22T00:00:00.000000+0000,c05c1a21eb12afd64036096571077d67,6.28,33.43,33.18,0.33812413039422584,0.3513236997370619,0.1739017566049041,0.3480542829836051,0.26235203930673057,0.5373224585564882,0.5158484488062378,0.17213230237963942,0.3266663462142853,0.2959904173095304,0.5170187799281009,0.48497156629460825,0.18093542526999698,0.3249301439400346,0.3190609926631736,0.5376996682187648,0.5242264078609598,0.16814442212072153,0.3259493818327362,0.2550876145991849,0.4141914460515723,0.39389758439709377,0.17373315265462103,0.3032037000234701,0.2687399872997403
3kps,I,human,true,2009-12-22T00:00:00.000000+0000,4b382ed7f18df21603cae5ba827fccf4,6.68,17.15,30.06,0.6541343359835053,0.653063863990848,0.2540657400133058,0.4277429202570053,0.27701609596488974,0.5645746370779807,0.5976472537623208,0.201589283416265,0.6360674804507205,0.3054085489121551,0.4954680674492313,0.502334544078693,0.19803810909043476,0.6089809306153646,0.30088232392590825,0.5892392358967568,0.640262976508981,0.21761161213424043,0.5825812098062714,0.2782018420372109,0.5067858495229361,0.5339598372776247,0.2239589724593579,0.5529086013052983,0.29282578635371254
3kxf,I,human,true,2010-06-09T00:00:00.000000+0000,7b98319fa7f47b4a39688a72de71fd55,,,,0.7179829750523201,0.780128498775203,0.3981144010893612,0.6754594643626356,0.42268699743903815,1.1550530472697838,1.2610580874916726,0.42737883932936765,0.6061709531985601,0.47682813242176664,1.0207904009793345,1.081321646419018,0.3619337030045859,0.6681095162845316,0.461988479175991,0.6601530050745044,0.7103759836063321,0.34524950941170174,0.6287668938855722,0.4431473443955483,0.8932973309338444,1.0071468473058305,0.3932156471443617,0.6306310520872647,0.5206277746196636
3mbe,II,mouse,true,2010-05-12T00:00:00.000000+0000,8e19c8a6b55792a98c6ed84d02074370,2.08,2.67,4.28,0.448045680804441,0.5448112630611296,0.4088185148134732,0.5691769682932413,0.5152509473578879,0.4151571737048346,0.5170703745192816,0.4950879408953454,0.6109315606625849,0.5289428722179352,0.4672041713868278,0.5358915413063597,0.40826735626432425,0.550137186292959,0.5294733065645534,0.31085264142070484,0.44500668238777513,0.4145964295541049,0.6686325694583547,0.5187764626362604,0.295736833938969,0.42345485949324274,0.4925125281928679,0.578059649649783,0.5288589287735525
3mv7,I,human,true,2010-06-09T00:00:00.000000+0000,d6fd7d656e1ea2319dacf77b6c9fca99,3.87,26.46,27.03,0.6496658478876574,0.6360608602853035,0.3776504011124429,0.964460510255179,0.32736280404098983,0.5516843397937188,0.5498418064121839,0.36640843262403594,0.7700664365169729,0.3621109220796744,0.7816170472067617,0.7476062676451782,0.3721874230265716,0.819431196591327,0.32192586954023567,0.5933317022660253,0.5744947457690609,0.3794226374435054,0.7590000270162436,0.3365534509464481,0.5799816757267839,0.5910987796871802,0.4156887386730617,1.061643486603924,0.29175516031797694
3mv8,I,human,true,2010-06-09T00:00:00.000000+0000,ff0fcb2ab255d1f9e4feac6c9b144f0a,,,,0.349048812428304,0.419476589739678,0.2457721954956006,0.6757494974462221,0.27407146987849196,0.5785891159380425,0.555951086973004,0.3741993072345139,0.9201359884599082,0.2738025023487331,0.3560504126156491,0.44424408896092926,0.266294824754227,0.7555061466483839,0.28906719836313505,0.6350773191675072,0.6740028286635377,0.4502484555393223,0.6602095837165122,0.2851354174034315,0.7211527176455357,0.7355852347215064,0.4069298402845805,0.7498147170253134,0.28621493248562624
3mv9,I,human,true,2010-06-09T00:00:00.000000+0000,5000d22dcc713c3988dcdf954c40fae0,,,,0.4678599748664284,0.6639913201888147,0.30140766706041106,1.2985837332423111,0.5767256115053986,0.4446304144603405,0.6281700287066592,0.3099500622740743,1.3490048151440497,0.5667357155283379,0.49937619412900114,0.6671877121203125,0.2997962454625342,1.468236500530522,0.5781059335483677,0.4732906462549793,0.6399469736160958,0.29610543079775503,1.4777053213094642,0.5558460859231485,0.5046889649434196,0.6557176505886013,0.3322209394444825,1.4240068146484746,0.6078659390777247
3o4l,I,human,true,2011-01-12T00:00:00.000000+0000,1787ab14c4b06ade0ed7603ae5fa3391,3.5,13.89,26.18,0.5347050855756579,0.5409597640912364,0.2496296670565036,0.6525440443635184,0.35884700573439354,0.3813061684918401,0.40414254116605763,0.1908742720059699,0.6335936864554077,0.36802777166243095,0.43027649239456267,0.4592297298806566,0.1884815019722852,0.6991842329428023,0.31618880801664206,0.4979167831188807,0.5095063149619299,0.19884442218442894,0.7685714033172523,0.32365166462861644,0.39945663839828516,0.4114154092462599,0.2010791656108914,0.6395613994155638,0.37710119367957184
3pwp,I,human,true,2011-03-09T00:00:00.000000+0000,75033dc4220400a42816a3d7470a4531,4.8,4.9,5.5,0.23740636455883077,0.34350473050731734,0.1072158929184829,0.39055955041811147,0.289251761455139,0.38988272707217875,0.45868821886253736,0.11053408975178769,0.3886543661779859,0.2693519646429664,0.32526204313731766,0.427372118484836,0.1477180359669304,0.38980462462611665,0.30381551377683413,0.394695348970738,0.4588507659721654,0.14893554258006,0.42288681579829,0.2898322161737941,0.32897091945167223,0.42936097362343684,0.13442326849580044,0.4013230468445467,0.2856025755519483
3qdg,I,human,true,2011-07-06T00:00:00.000000+0000,c61c6942aec4f95f5000cdfefc1326d7,2.35,3.44,4.53,0.42458653985836714,0.5054157402241399,0.25948270776595017,0.6865057881805757,0.4230720733228207,0.4177569433223406,0.4933937205027204,0.23262711091872917,0.5831524949534757,0.39305665420758207,0.2639472506953294,0.37566532444604545,0.23588294008227897,0.621973961884294,0.3940635680170531,0.3589002388272879,0.4465716073682711,0.25071363009872094,0.6914440914149241,0.39468095949600723,0.43475705207453985,0.518246769695859,0.2694506057910057,0.6404544933625897,0.38600076044144904
3qdj,I,human,true,2011-07-06T00:00:00.000000+0000,16912f71771292f5dd5af5781fde7f89,,,,0.5465373712864902,0.5418586119541358,0.4467863724082357,0.5257362473556976,0.4268662850540896,0.35274777038290733,0.38536314338312844,0.3968525960588678,0.6269772871984908,0.4414847074613393,0.357059047379822,0.38454213255234554,0.45956334004903754,0.5457667302301411,0.4391922649235507,0.3289188143797622,0.36139961686694183,0.39823318905768074,0.634389786222238,0.41964076357325697,0.3477294658516771,0.38483806809317805,0.3614124229263418,0.6089015931786117,0.4308540476739757
3qdm,I,human,true,2011-07-06T00:00:00.000000+0000,56c3ba8fcd29e3a7c2baf88005997a02,6.67,5.35,4.04,1.689402651902988,1.589421450360931,0.4423240291843672,0.624275535154462,0.7447042429347429,2.0695644344261237,1.8997537078095412,0.4197615970926385,0.7119732331365723,0.8358983381143924,1.2218886263480484,1.187503446247952,0.4949110199106548,0.6557009821829263,0.7409582346445156,1.6516535603841067,1.5238169984651815,0.44740112165553103,0.7799783763318271,0.8533897784195676,1.7010200838200533,1.5881482554741388,0.44704264837515817,0.6372979789052113,0.8465956734936245
3qeq,I,human,true,2011-07-06T00:00:00.000000+0000,3323139a6216785fa85b0d69793b5ea1,,,,0.7066660408210907,0.7657371703109302,0.48954048251122717,0.77376292994368,0.642695989466768,0.7334012239433259,0.7951174284369064,0.6996862628737642,0.7982989078791632,0.7366434437483838,0.5991484603916468,0.6478199384048474,0.49803314369126694,0.611737319000789,0.7338995915956837,0.6112965249919479,0.6921402583062604,0.5213818989548,0.7187757791878088,0.6651539872436283,0.5286472335565595,0.5801068697363625,0.501691168688578,0.7374878615377529,0.7191588527596946
3qfj,I,human,true,2012-01-11T00:00:00.000000+0000,68b685bf400403f31f895c53b2377cd3,,,,0.46756209436868656,0.4773092479113616,0.1909284550000395,0.4324104929316253,0.4141601631244679,0.4157690903217304,0.6156230386311187,0.2122529301635149,0.4220228694910575,0.39174499121103745,0.4170091854100034,0.4381454550716635,0.16026426862655077,0.38280421564656353,0.32822224828315527,0.3608702830846603,0.41235043968117724,0.17242877893533318,0.43400808551698555,0.3824949139487243,0.40109663793431105,0.5909529091052308,0.17344165217374446,0.36823762394175613,0.3836805467607987
